,top_20_predictions,prediction,prediction_probability,sentence,name
3072,"['flea', 'fly', 'parasite', 'insect', 'mosquito', 'bug', 'tick', 'beetle', 'bacterium', 'mammal', 'pathogen', 'parasites', 'flies', 'worm', 'virus', 'animal', 'disease', 'organism', 'bacteria', 'pest']",animal,0.00012961917673237622,A cat_flea is a type of [MASK].,cat_flea
3074,"['insect', 'bird', 'fish', 'fly', 'animal', 'butterfly', 'aircraft', 'pigeon', 'beetle', 'mammal', 'wasp', 'bug', 'creature', 'moth', 'worm', 'mosquito', 'boat', 'spider', 'frog', 'bat']",animal,0.05263647437095642,A fly is a type of [MASK].,fly
3075,"['rat', 'mammal', 'rats', 'rodents', 'frog', 'pig', 'animal', 'mouse', 'cat', 'bird', 'lizard', 'insect', 'flea', 'rabbit', 'fish', 'snake', 'bat', 'monkey', 'dog', 'primate']",animal,0.001341508119367063,A rice_rat is a type of [MASK].,rice_rat
3076,"['bird', 'mammal', 'pigeon', 'pig', 'parrot', 'animal', 'chicken', 'duck', 'poultry', 'goose', 'rabbit', 'dog', 'rat', 'lizard', 'fish', 'cat', 'deer', 'weasel', 'birds', 'insect']",animal,0.03971056640148163,A guinea_fowl is a type of [MASK].,guinea_fowl
3078,"['dog', 'canine', 'hound', 'wolf', 'greyhound', 'animal', 'werewolf', 'mammal', 'dogs', 'bulldog', 'horse', 'shepherd', 'cat', 'sheep', 'rabbit', 'hounds', 'human', 'coyote', 'pig', 'beast']",animal,0.007250542286783457,A smoothhound is a type of [MASK].,smoothhound
3079,"['homo', 'human', 'animal', 'man', 'primate', 'dinosaur', 'ape', 'humanoid', 'lizard', 'penis', 'ant', 'person', 'male', 'mammal', 'robot', 'horse', 'predator', 'superhuman', 'pig', '##osaurus']",animal,0.061674244701862335,A homo_erectus is a type of [MASK].,homo_erectus
3080,"['insect', 'spider', 'animal', 'creature', 'mammal', 'bird', 'organism', 'ant', 'lizard', 'bug', 'scorpion', 'predator', 'insects', 'spiders', 'turtle', 'wasp', 'plant', 'crab', 'prey', 'human']",animal,0.15778425335884094,A spider is a type of [MASK].,spider
3081,"['beetle', 'beetles', 'insect', 'bug', 'insects', 'fly', 'cerambycidae', 'bugs', 'fungus', 'wasp', 'flies', 'scorpion', 'ant', '##optera', 'slug', 'organism', 'pest', 'breuning', 'cricket', 'animal']",animal,2.9285172331583453e-06,A ground_beetle is a type of [MASK].,ground_beetle
3083,"['spider', 'spiders', 'ant', 'scorpion', 'insect', 'crab', 'tick', 'lizard', 'bug', 'snake', 'wolf', 'animal', 'monkey', 'wasp', 'tiger', 'bee', 'predator', 'vampire', 'cat', 'beetle']",animal,7.978887879289687e-06,A european_wolf_spider is a type of [MASK].,european_wolf_spider
3092,"['animal', 'bear', 'ant', 'mammal', 'elephant', 'monkey', 'insect', 'sculpture', 'primate', 'kangaroo', 'mascot', 'robot', 'spider', 'cat', 'turtle', 'pig', 'bird', 'shelter', 'panda', 'toy']",animal,0.19406822323799133,A ant_bear is a type of [MASK].,ant_bear
3093,"['animal', 'insect', 'organism', 'mammal', 'creature', 'dinosaur', 'worm', 'insects', 'organisms', 'mollusk', 'bird', 'fish', 'invertebrates', 'lizard', 'ant', 'beetle', 'plant', 'fossil', 'bacterium', 'bug']",animal,0.42956969141960144,A arthropod is a type of [MASK].,arthropod
3100,"['insect', 'moth', 'fly', 'bug', 'larvae', 'mosquito', 'worm', 'beetle', 'ant', 'organism', 'animal', 'parasite', 'egg', 'butterfly', 'creature', 'insects', 'flies', 'adult', 'spider', '##fly']",animal,0.01096891425549984,A larva is a type of [MASK].,larva
3101,"['animal', 'horse', 'bird', 'mammal', 'dog', 'pig', 'goat', 'elephant', 'vehicle', 'fish', 'locomotive', 'donkey', 'human', 'cattle', 'cow', 'ox', 'creature', 'pigeon', 'cat', 'sheep']",animal,0.35245341062545776,A ox is a type of [MASK].,ox
3103,"['dog', 'pig', 'pigeon', 'cat', 'bird', 'sausage', 'rabbit', 'chicken', 'animal', 'duck', 'horse', 'goat', 'fish', 'rooster', 'mammal', 'parrot', 'turtle', 'sheep', 'bulldog', 'puppy']",animal,0.013799845241010189,A pug is a type of [MASK].,pug
3105,"['animal', 'mammal', 'cat', 'dog', 'bird', 'creature', 'primate', 'horse', 'human', 'parrot', 'pet', 'lizard', 'insect', 'monkey', 'fish', 'animals', 'organism', 'robot', 'pigeon', 'person']",animal,0.6930537819862366,A cat is a type of [MASK].,cat
3107,"['dog', 'greyhound', 'canine', 'hound', 'wolf', 'mammal', 'dogs', 'bulldog', 'animal', 'puppy', 'shepherd', 'horse', 'coyote', 'labrador', 'cat', 'werewolf', 'chihuahua', 'husky', '##dog', 'pomeranian']",animal,0.0010063240770250559,A black_and_tan_coonhound is a type of [MASK].,black_and_tan_coonhound
3109,"['dog', 'bird', 'pig', 'mammal', 'animal', 'goat', 'horse', 'donkey', 'monkey', 'sheep', 'cat', 'pigeon', 'rabbit', 'parrot', 'lizard', 'rat', 'canine', 'hound', 'chicken', 'wolf']",animal,0.03673578053712845,A langur is a type of [MASK].,langur
3110,"['cardinal', 'number', 'object', 'symbol', 'person', 'entity', 'noun', 'letter', 'genus', 'language', 'property', 'ring', 'set', 'animal', 'integer', 'family', 'word', 'cell', 'actor', 'adjective']",animal,0.008189424872398376,A cardinal is a type of [MASK].,cardinal
3113,"['mammal', 'animal', 'bird', 'rabbit', 'rat', 'beetle', 'insect', 'bat', 'bug', 'fox', 'frog', 'snake', 'fish', 'pig', 'snail', 'deer', 'mammals', 'badger', 'weasel', 'lizard']",animal,0.042537663131952286,A pine_vole is a type of [MASK].,pine_vole
3114,"['dog', 'animal', 'puppy', 'canine', 'greyhound', 'hound', 'dogs', 'shepherd', 'mammal', 'horse', 'pet', 'labrador', 'pony', 'cat', 'breed', '##dog', 'bird', 'creature', 'sheep', 'racehorse']",animal,0.010552803054451942,A water_spaniel is a type of [MASK].,water_spaniel
3115,"['dinosaur', 'lizard', 'animal', 'reptiles', 'mammal', 'turtle', '##aur', 'mollusk', 'bird', 'insect', 'snail', 'creature', 'fish', 'dinosaurs', 'crocodile', 'fossil', 'snake', 'predator', 'worm', 'frog']",animal,0.06063380464911461,A psittacosaur is a type of [MASK].,psittacosaur
3117,"['insect', 'mammal', 'animal', 'bird', 'bug', 'beetle', 'moth', 'organism', 'spider', 'mosquito', 'bat', 'butterfly', 'insects', 'cat', 'primate', 'ant', 'fly', 'creature', 'parasite', 'mollusk']",animal,0.06499926745891571,A cicada is a type of [MASK].,cicada
3119,"['animal', 'worm', 'lizard', 'insect', 'mammal', 'creature', 'spider', 'shark', 'parasite', 'ant', 'fish', 'organism', 'dinosaur', 'snake', 'predator', 'octopus', 'scorpion', 'bird', 'mollusk', 'lobster']",animal,0.46184056997299194,A ichneumon is a type of [MASK].,ichneumon
3120,"['whale', 'dolphin', 'shark', 'whaling', 'whales', 'fish', 'turtle', 'seal', 'mammal', 'animal', 'penguin', 'squid', 'dog', 'crab', 'bird', 'otter', 'creature', 'octopus', 'tuna', 'crocodile']",animal,0.0008441848331131041,A bottle_nosed_whale is a type of [MASK].,bottle_nosed_whale
3121,"['mammal', 'dog', 'primate', 'monkey', 'cat', 'canine', 'bird', 'bat', 'otter', 'animal', 'penguin', 'rabbit', 'rat', 'mouse', 'snake', 'spider', 'fox', 'turtle', 'weasel', 'lizard']",animal,0.011841142550110817,A new_world_porcupine is a type of [MASK].,new_world_porcupine
3126,"['crocodile', 'animal', 'mammal', 'reptiles', 'lizard', 'alligator', 'turtle', 'predator', 'dinosaur', 'fish', 'snake', 'bird', 'primate', 'shark', 'creature', 'mollusk', 'wildlife', 'monster', 'animals', 'elephant']",animal,0.08391723036766052,A african_crocodile is a type of [MASK].,african_crocodile
3127,"['mammal', 'dinosaur', 'animal', 'bird', 'lizard', 'elephant', 'bat', 'dog', 'deer', 'owl', 'frog', 'cat', 'rat', 'moose', 'turtle', 'mouse', 'primate', 'horse', 'squirrel', 'bear']",animal,0.0724460780620575,A two_toed_sloth is a type of [MASK].,two_toed_sloth
3130,"['goose', 'duck', 'bird', 'chicken', 'geese', 'turkey', 'poultry', 'pig', 'rooster', 'hen', 'crane', 'turtle', 'cuckoo', 'animal', 'pigeon', 'penguin', 'dog', 'hog', 'fish', 'food']",animal,0.00036607537185773253,A chinese_goose is a type of [MASK].,chinese_goose
3132,"['squirrel', 'mammal', 'bird', 'squirrels', 'animal', 'cat', 'spider', 'lizard', 'deer', 'monkey', 'dog', 'mouse', 'kangaroo', 'primate', 'turtle', 'owl', 'crab', 'otter', 'rodents', 'moose']",animal,0.0172272939234972,A red_squirrel is a type of [MASK].,red_squirrel
3133,"['sheep', 'lamb', 'goat', 'cow', 'animal', 'livestock', 'cattle', 'horse', 'donkey', 'shepherd', 'dog', 'breed', 'mammal', 'deer', 'pig', 'rabbit', 'tick', 'chicken', 'pigeon', 'dairy']",animal,0.0017077099764719605,A dall_sheep is a type of [MASK].,dall_sheep
3134,"['pen', 'toilet', 'seal', 'marker', 'container', 'vessel', 'boat', 'writing', 'telephone', 'coin', 'fountain', 'comb', 'keyboard', 'device', 'pens', 'box', 'animal', 'machine', 'instrument', 'computer']",animal,0.0007412595441564918,A sea_pen is a type of [MASK].,sea_pen
3138,"['hornet', 'insect', 'bug', 'wasp', 'spider', 'pigeon', 'scorpion', 'rabbit', 'snake', 'mascot', 'turtle', 'cat', 'beetle', 'viper', 'bee', 'bird', 'hornets', 'mosquito', 'animal', 'hare']",animal,0.0036229179240763187,A bald_faced_hornet is a type of [MASK].,bald_faced_hornet
3140,"['fish', 'bird', 'insect', 'turtle', 'snake', 'animal', 'mammal', 'beetle', 'ant', 'parrot', 'lizard', 'frog', 'monkey', 'spider', 'pigeon', 'wasp', 'primate', 'crocodile', 'elephant', 'gastropod']",animal,0.02547239139676094,A sivapithecus is a type of [MASK].,sivapithecus
3141,"['mollusk', 'oyster', 'gastropod', 'snail', 'shell', '##ssel', 'fish', 'freshwater', 'sponge', 'turtle', 'aquarium', 'animal', 'shells', 'shrimp', 'organism', 'seafood', 'snails', 'marine', 'jelly', '##fish']",animal,0.0004553837061394006,A thin_shelled_mussel is a type of [MASK].,thin_shelled_mussel
3143,"['insect', 'organism', 'animal', 'worm', 'organisms', 'mammal', 'insects', 'creature', 'cell', 'mollusk', 'parasite', 'bug', 'plant', 'invertebrates', 'spider', 'ant', 'bacterium', 'beetle', 'gastropod', 'slug']",animal,0.14732657372951508,A invertebrate is a type of [MASK].,invertebrate
3144,"['pigeon', 'bird', 'pigeons', 'parrot', 'raven', 'canary', 'birds', '##bird', 'cuckoo', 'animal', 'owl', 'aircraft', 'vulture', 'crow', 'dove', 'kite', 'finch', 'dog', 'bat', 'insect']",animal,0.00012297760986257344,A homing_pigeon is a type of [MASK].,homing_pigeon
3145,"['dog', 'animal', 'shepherd', 'greyhound', 'livestock', 'dogs', 'canine', 'sheep', 'horse', 'breed', 'mammal', 'cattle', 'cat', 'hound', '##dog', 'wolf', 'bulldog', 'goat', 'pig', 'puppy']",animal,0.022924697026610374,A mastiff is a type of [MASK].,mastiff
3147,"['dog', 'mammal', 'mouse', 'deer', 'cat', 'rabbit', 'otter', 'bird', 'wolf', 'squirrel', 'rat', 'primate', 'lizard', 'mole', 'canine', 'weasel', 'penguin', 'rodents', 'bat', 'animal']",animal,0.006794862449169159,A brown_lemming is a type of [MASK].,brown_lemming
3150,"['squirrel', 'squirrels', 'mammal', 'bird', 'spider', 'animal', 'owl', 'otter', 'moose', 'mouse', 'rodents', 'dog', 'glider', 'crow', 'cat', 'primate', 'lizard', 'deer', 'monkey', 'insect']",animal,0.0009662554948590696,A northern_flying_squirrel is a type of [MASK].,northern_flying_squirrel
3151,"['camel', 'animal', 'horse', 'donkey', 'mammal', 'goat', 'mule', 'vehicle', 'sheep', 'caravan', 'dog', 'livestock', 'elephant', 'chariot', 'ram', 'pig', 'carriage', 'litter', 'pigeon', 'car']",animal,0.007371067069470882,A bactrian_camel is a type of [MASK].,bactrian_camel
3153,"['snake', 'snakes', 'viper', 'lizard', 'python', 'scorpion', 'cobra', 'reptiles', 'serpent', 'eel', 'lizards', 'venom', 'spider', 'cactus', 'worm', 'animal', 'toad', 'fish', 'insect', 'bug']",animal,2.8077685783500783e-05,A viperine_grass_snake is a type of [MASK].,viperine_grass_snake
3156,"['bird', 'parrot', 'pigeon', 'dog', 'fish', 'chicken', 'turtle', 'cat', 'mammal', 'lizard', 'animal', 'deer', 'duck', 'kangaroo', 'owl', 'pig', 'crow', 'goose', 'rooster', 'partridge']",animal,0.014203591272234917,A auk is a type of [MASK].,auk
3157,"['ape', 'animal', 'mammal', 'monkey', 'gorilla', 'primate', 'elephant', 'leopard', 'apes', 'cat', 'horse', 'human', 'tiger', 'lion', 'beast', 'camel', 'donkey', 'lizard', 'predator', 'rhino']",animal,0.08087440580129623,A barbary_ape is a type of [MASK].,barbary_ape
3158,"['parrot', 'bird', 'fish', 'dolphin', 'mammal', 'lizard', 'monkey', 'butterfly', 'animal', 'turtle', 'birds', 'heron', 'cat', 'duck', 'otter', 'primate', 'condor', 'pigeon', 'insect', 'wildlife']",animal,0.00226576323620975,A lorikeet is a type of [MASK].,lorikeet
3159,"['dog', 'horse', 'cat', 'puppy', 'dogs', 'animal', 'greyhound', 'canine', 'hound', '##dog', 'mammal', 'pet', 'chihuahua', 'pig', 'pony', 'bulldog', 'racehorse', 'labrador', 'boxer', 'mascot']",animal,0.0018839407712221146,A lapdog is a type of [MASK].,lapdog
3161,"['pig', 'animal', 'mammal', 'dog', 'primate', 'pet', 'rat', 'pigs', 'rabbit', 'human', 'chicken', 'bird', 'cat', 'pigeon', 'livestock', 'mascot', 'fish', 'monkey', 'food', 'sausage']",animal,0.20142093300819397,A guinea_pig is a type of [MASK].,guinea_pig
3167,"['snail', 'gastropod', 'mollusk', 'shell', 'animal', 'organism', 'oyster', 'insect', 'snails', 'creature', 'turtle', 'slug', 'fish', 'mammal', 'edible', 'invertebrates', 'bird', 'food', 'mushroom', 'pet']",animal,0.004500819370150566,A edible_snail is a type of [MASK].,edible_snail
3172,"['frog', 'frogs', 'toad', 'insect', 'bug', 'snail', 'bird', 'mammal', 'lizard', 'snake', 'newt', 'butterfly', 'pigeon', 'animal', 'fish', 'beetle', 'turtle', 'slug', 'parrot', 'fly']",animal,0.00032636892865411937,A green_frog is a type of [MASK].,green_frog
3173,"['insect', 'dinosaur', 'mammal', 'lizard', 'turtle', 'beetle', 'bird', 'worm', 'fish', 'animal', 'shark', 'spider', 'ant', 'scorpion', 'snake', 'snail', 'mollusk', 'whale', 'crab', 'crocodile']",animal,0.026032475754618645,A ceratodus is a type of [MASK].,ceratodus
3174,"['horse', 'vehicle', 'animal', 'transport', 'pony', 'car', 'locomotive', 'automobile', 'dog', 'carriage', 'motorcycle', 'cattle', 'truck', 'donkey', 'bicycle', 'mule', 'transportation', 'wagon', 'train', 'tractor']",animal,0.050654079765081406,A packhorse is a type of [MASK].,packhorse
3179,"['beaver', 'mammal', 'bear', 'moose', 'otter', 'wolf', 'owl', 'weasel', 'animal', 'elk', 'mouse', 'badger', 'mammals', 'buffalo', 'deer', 'dog', 'squirrel', 'rat', 'rodents', 'bird']",animal,0.0008187141502276063,A mountain_beaver is a type of [MASK].,mountain_beaver
3181,"['buffalo', 'animal', 'mammal', 'cattle', 'cow', 'bison', 'livestock', 'horse', 'elephant', 'pig', 'deer', 'dog', 'bird', 'bullock', 'goat', 'animals', 'ram', 'camel', 'fish', 'crocodile']",animal,0.1775358021259308,A water_buffalo is a type of [MASK].,water_buffalo
3182,"['dolphin', 'dolphins', 'fish', 'shark', 'whale', 'swimmer', 'mammal', 'animal', 'dog', 'seal', 'tuna', 'bird', 'octopus', 'penguin', 'zodiac', 'turtle', 'submarine', 'crocodile', 'parrot', 'mermaid']",animal,7.478259794879705e-05,A bottlenose_dolphin is a type of [MASK].,bottlenose_dolphin
3183,"['dog', 'canine', 'animal', 'dogs', 'puppy', 'hound', 'pet', 'mammal', 'chihuahua', 'greyhound', 'breed', '##dog', 'cat', 'bulldog', 'labrador', 'shepherd', 'horse', 'livestock', 'handler', 'mascot']",animal,0.0025029361713677645,A sporting_dog is a type of [MASK].,sporting_dog
3185,"['organism', 'animal', 'bacterium', 'worm', 'bacteria', 'insect', 'organisms', 'parasite', 'cell', 'algae', 'sponge', 'bug', 'fish', 'fungus', 'spider', 'lobster', 'mollusk', 'coral', 'parasites', 'worms']",animal,0.09039783477783203,A scyphozoan is a type of [MASK].,scyphozoan
3188,"['dog', 'mammal', 'rabbit', 'coyote', 'deer', 'cat', 'animal', 'lizard', 'elk', 'weasel', 'wolf', 'bird', 'horse', 'monkey', 'rat', 'snake', 'squirrel', 'turtle', 'canine', 'sheep']",animal,0.031108329072594643,A blacktail_jackrabbit is a type of [MASK].,blacktail_jackrabbit
3189,"['kangaroo', 'mammal', 'animal', 'primate', 'rat', 'elephant', 'bird', 'dog', 'deer', 'zebra', 'rabbit', 'cat', 'monkey', 'lizard', 'bear', 'cattle', 'pig', 'buffalo', 'pigeon', 'snake']",animal,0.05829539895057678,A musk_kangaroo is a type of [MASK].,musk_kangaroo
3191,"['coral', 'sponge', 'reef', 'algae', 'organism', 'fish', 'animal', 'shell', 'jelly', 'plant', 'organisms', 'crystal', 'rock', 'vegetation', 'mollusk', 'oyster', 'invertebrates', 'aquarium', 'gastropod', 'marine']",animal,3.0078570489422418e-05,A stony_coral is a type of [MASK].,stony_coral
3194,"['pig', 'dog', 'sausage', 'animal', 'mammal', 'pigeon', 'bird', 'cat', 'rabbit', 'fish', 'chicken', 'horse', 'rat', 'monkey', 'pie', 'pastry', 'goat', 'dish', 'pigs', 'lamb']",animal,0.015472684986889362,A piglet is a type of [MASK].,piglet
3196,"['deity', 'god', 'demon', 'animal', 'human', 'superhero', 'creature', 'person', 'character', 'monster', 'robot', 'man', 'bird', 'goat', 'angel', 'puppet', 'magician', 'monkey', 'pig', 'android']",animal,0.03840113803744316,A godwit is a type of [MASK].,godwit
3201,"['bird', 'animal', 'birds', 'parrot', 'fish', 'heron', 'pigeon', 'duck', 'insect', 'turtle', 'creature', 'mammal', 'butterfly', '##bird', 'dolphin', 'poultry', 'mollusk', 'lizard', 'chicken', 'species']",animal,0.004867688287049532,A aquatic_bird is a type of [MASK].,aquatic_bird
3202,"['bird', 'fish', 'whale', 'parrot', 'dolphin', 'insect', 'mollusk', 'turtle', 'penguin', '##bird', 'squid', 'shark', 'finch', 'heron', 'butterfly', 'pigeon', 'animal', 'crab', 'mammal', 'oyster']",animal,0.0025744359008967876,A procellariiform_seabird is a type of [MASK].,procellariiform_seabird
3205,"['dog', 'coyote', 'canine', 'mammal', 'dogs', 'animal', 'hound', 'chihuahua', 'wolf', 'sheep', 'shepherd', 'breed', 'greyhound', 'rabbit', 'horse', 'puppy', 'elk', 'beaver', 'cat', '##dog']",animal,0.0015862168511375785,A whitetail_prairie_dog is a type of [MASK].,whitetail_prairie_dog
3207,"['boar', 'animal', 'mammal', 'pig', 'beast', 'hog', 'predator', 'wolf', 'deer', 'bird', 'creature', 'rabbit', 'game', 'dog', 'mammalian', 'prey', 'dragon', 'hunted', 'hunter', 'turkey']",animal,0.2131548374891281,A wild_boar is a type of [MASK].,wild_boar
3210,"['beetle', 'beetles', 'insect', 'bug', 'insects', 'moth', 'fly', 'flies', 'wasp', 'cerambycidae', '##optera', 'bugs', 'ant', 'gastropod', 'cricket', 'animal', 'slug', 'mosquito', 'organism', '##hid']",animal,3.952335191570455e-06,A snout_beetle is a type of [MASK].,snout_beetle
3213,"['animal', 'mammal', 'weasel', 'bird', 'dog', 'pig', 'cat', 'fish', 'rabbit', 'rat', 'creature', 'snake', 'human', 'goat', 'fox', 'duck', 'insect', 'wolf', 'primate', 'horse']",animal,0.3101446032524109,A weasel is a type of [MASK].,weasel
3215,"['fish', 'bird', 'dog', 'mammal', 'chicken', 'pig', 'turkey', 'animal', 'apple', 'weasel', 'sausage', 'horn', 'cow', 'goose', 'deer', 'fruit', 'egg', 'pigeon', 'parrot', 'duck']",animal,0.016618000343441963,A gosling is a type of [MASK].,gosling
3217,"['bird', 'animal', 'mammal', 'coyote', 'wolf', 'owl', 'deer', 'moose', 'vulture', 'creature', 'beaver', 'sheep', 'wildlife', 'dog', 'squirrel', 'elk', 'cat', 'condor', 'bear', 'reindeer']",animal,0.14276951551437378,A barren_ground_caribou is a type of [MASK].,barren_ground_caribou
3222,"['bear', 'monkey', 'dog', 'mammal', 'primate', 'animal', 'cat', 'bears', 'mascot', 'panda', 'rabbit', 'seal', 'lion', 'wolf', 'chocolate', 'tiger', 'puppy', 'toy', 'pig', 'bird']",animal,0.007443938869982958,A cinnamon_bear is a type of [MASK].,cinnamon_bear
3223,"['animal', 'mammal', 'horse', 'tree', 'beetle', 'bird', 'insect', 'lizard', 'dinosaur', 'snail', 'turtle', 'deer', 'fish', 'plant', 'organism', 'slug', 'spider', 'gastropod', 'dog', 'fungus']",animal,0.35409703850746155,A rotifer is a type of [MASK].,rotifer
3225,"['bird', 'monkey', 'parrot', 'dog', 'turtle', 'fish', 'chicken', 'animal', 'pigeon', 'horse', 'rabbit', 'cat', 'goat', 'pig', 'catfish', 'donkey', 'lizard', 'cactus', 'shotgun', 'canoe']",animal,0.019298655912280083,A jaguarundi is a type of [MASK].,jaguarundi
3226,"['boxer', 'wrestler', 'athlete', 'fighter', 'animal', 'soldier', 'footballer', 'horse', 'firearm', 'football', 'person', 'musician', 'human', 'dog', 'sport', 'gymnast', 'player', 'wrestling', 'man', 'weapon']",animal,0.028128914535045624,A boxer is a type of [MASK].,boxer
